source,sport,league,collected_at,event_date,event_time,rotation_number,is_live,game_key,away_team,home_team,spread_away_line,spread_away_price,spread_home_line,spread_home_price,total_over_line,total_over_price,total_under_line,total_under_price,moneyline_away_price,moneyline_home_price,quarter,clock
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.224467+00:00,2025-11-08,8:00 PM ET,115-116,False,6f529dceac85149a,Houston,Central Florida,-1.5,-110,1.5,-110,47.5,-110,47.5,-110,-120,100,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.224579+00:00,2025-11-08,8:00 PM ET,115-116,False,6f529dceac85149a,Houston,Central Florida,-0.5,-105,0.5,-115,23.0,-105,23.0,-115,,,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.224741+00:00,2025-11-08,9:00 PM ET,117-118,False,8a0aecb550af2665,Tulane,Memphis,4.5,-107,-4.5,-113,55.0,-110,55.0,-110,160,-190,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.224864+00:00,2025-11-08,9:00 PM ET,117-118,False,8a0aecb550af2665,Tulane,Memphis,3.5,-125,-3.5,105,27.0,-115,27.0,-105,,,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.224960+00:00,2025-11-08,9:00 PM ET,119-120,False,d5f2c6b34f5427e9,Northwestern,USC,14.5,-115,-14.5,-105,50.5,-113,50.5,-107,420,-600,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225064+00:00,2025-11-08,9:00 PM ET,119-120,False,d5f2c6b34f5427e9,Northwestern,USC,7.5,-115,-7.5,-105,26.5,-110,26.5,-110,,,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225159+00:00,2025-11-08,12:00 PM ET,127-128,False,00fe575fe1838aaf,Temple,Army,6.5,-105,-6.5,-115,46.5,-110,46.5,-110,200,-240,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225262+00:00,2025-11-08,12:00 PM ET,129-130,False,a7f6521760fcb559,James Madison,Marshall,-13.5,-115,13.5,-105,55.0,-110,55.0,-110,-575,430,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225373+00:00,2025-11-08,12:00 PM ET,133-134,False,864d0c4a4bf0bfc2,Colorado,West Virginia,6.5,-113,-6.5,-107,55.0,-110,55.0,-110,185,-225,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225482+00:00,2025-11-08,12:00 PM ET,135-136,False,194c0c670970bf03,SMU,Boston College,-10.5,-110,10.5,-110,55.0,-110,55.0,-110,-400,290,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225591+00:00,2025-11-08,12:00 PM ET,145-146,False,97fd81cc8cef0a1f,Indiana,Penn State,-15.0,-110,15.0,-110,48.5,-110,48.5,-110,-700,485,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225710+00:00,2025-11-08,12:00 PM ET,155-156,False,0f6d5a51e4b1f3b0,Georgia,Mississippi State,-7.5,-116,7.5,-104,57.5,-108,57.5,-112,-315,245,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225828+00:00,2025-11-08,12:00 PM ET,165-166,False,7cea5b9bcd5310fe,BYU,Texas Tech,10.0,-116,-10.0,-104,51.5,-110,51.5,-110,300,-375,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.225942+00:00,2025-11-08,12:00 PM ET,193-194,False,cbdfc1d48f0dff15,Southern Miss,Arkansas State,-4.5,-110,4.5,-110,56.0,-110,56.0,-110,-190,160,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226045+00:00,2025-11-08,1:00 PM ET,147-148,False,a844f6755d40c376,Ohio State,Purdue,-29.5,-115,29.5,-105,48.0,-110,48.0,-110,,,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226153+00:00,2025-11-08,1:00 PM ET,153-154,False,0ce8be0e492068ce,Bowling Green,Eastern Michigan,2.0,-110,-2.0,-110,50.5,-115,50.5,-105,105,-125,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226252+00:00,2025-11-08,1:00 PM ET,157-158,False,5451658184a5e391,Missouri St,Liberty,8.0,-115,-8.0,-105,51.5,-110,51.5,-110,230,-300,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226398+00:00,2025-11-08,2:00 PM ET,159-160,False,6224cc599d12ddd9,UAB,Rice,2.5,-105,-2.5,-115,53.5,-110,53.5,-110,115,-135,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226518+00:00,2025-11-08,2:30 PM ET,149-150,False,6aa6f7a268060068,Maryland,Rutgers,0.0,-110,0.0,-110,59.0,-110,59.0,-110,,,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226618+00:00,2025-11-08,3:00 PM ET,121-122,False,f31addb28cbbdb9b,Charlotte,East Carolina,28.5,-110,-28.5,-110,57.0,-110,57.0,-110,,,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226725+00:00,2025-11-08,3:00 PM ET,123-124,False,6c58f841358ce87a,Tulsa,Florida Atlantic,3.5,-110,-3.5,-110,64.5,-110,64.5,-110,155,-175,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226832+00:00,2025-11-08,3:00 PM ET,181-182,False,c98eee0a053b783a,Louisiana Tech,Delaware,-5.5,-115,5.5,-105,57.0,-110,57.0,-110,-220,180,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.226927+00:00,2025-11-08,3:00 PM ET,183-184,False,9d351be49ebc3ca0,Florida International,Middle Tennessee State,-1.0,-105,1.0,-115,51.5,-105,51.5,-115,-113,-107,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227028+00:00,2025-11-08,3:00 PM ET,185-186,False,519c603ca5048cfe,Jacksonville State,UTEP,-1.0,-107,1.0,-113,49.0,-110,49.0,-110,-115,-105,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227134+00:00,2025-11-08,3:30 PM ET,141-142,False,1b0c6dad1f00deef,Syracuse,Miami Florida,28.5,-110,-28.5,-110,45.5,-110,45.5,-110,,,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227232+00:00,2025-11-08,3:30 PM ET,161-162,False,877a60cc8b00bfe4,Iowa State,TCU,6.5,-105,-6.5,-115,56.5,-115,56.5,-105,200,-240,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227335+00:00,2025-11-08,3:30 PM ET,163-164,False,8f96b809cebbe8b3,Texas A&M,Missouri,-7.0,-110,7.0,-110,48.0,-110,48.0,-110,-275,226,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227439+00:00,2025-11-08,3:30 PM ET,173-174,False,ec70a3a6e89f6a43,Oregon,Iowa,-6.0,-110,6.0,-110,40.5,-110,40.5,-110,-235,195,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227536+00:00,2025-11-08,3:30 PM ET,179-180,False,d5e7fb11f0ec1bbe,Kansas,Arizona,4.5,-104,-4.5,-116,56.0,-110,56.0,-110,170,-200,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227637+00:00,2025-11-08,3:30 PM ET,191-192,False,672d59cb617b9c6e,Duke,Connecticut,-9.0,-115,9.0,-105,65.5,-110,65.5,-110,-340,280,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227773+00:00,2025-11-08,4:00 PM ET,131-132,False,b34854b1a4e5fab8,Georgia State,Coastal Carolina,7.5,-104,-7.5,-116,58.0,-110,58.0,-110,230,-300,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.227901+00:00,2025-11-08,4:00 PM ET,167-168,False,e31ad55606ed238f,Auburn,Vanderbilt,6.5,-110,-6.5,-110,45.5,-108,45.5,-112,205,-245,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.228010+00:00,2025-11-08,4:00 PM ET,195-196,False,67f144f9b6dec741,Kennesaw State,New Mexico State,-9.0,-110,9.0,-110,52.0,-110,52.0,-110,-340,280,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.228116+00:00,2025-11-08,4:30 PM ET,143-144,False,ad23c61a870d5e9e,Stanford,North Carolina,7.5,-120,-7.5,100,41.0,-110,41.0,-110,230,-280,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.228217+00:00,2025-11-08,4:30 PM ET,175-176,False,444651ab7029e1b0,Washington,Wisconsin,-11.5,-110,11.5,-110,45.5,-110,45.5,-110,-425,315,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.228324+00:00,2025-11-08,5:00 PM ET,171-172,False,8c1d43a5b2818fd8,Texas State,UL Lafayette,-2.5,-120,2.5,100,64.0,-110,64.0,-110,-145,125,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.228431+00:00,2025-11-08,6:00 PM ET,187-188,False,e4fe1b2b20e63adb,Air Force,San Jose State,5.5,-105,-5.5,-115,67.0,-110,67.0,-110,170,-210,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.228537+00:00,2025-11-09,7:00 PM ET,137-138,False,3b4fa5e433fdd014,Florida State,Clemson,2.0,-105,-2.0,-115,56.0,-115,56.0,-105,108,-128,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.228637+00:00,2025-11-09,7:00 PM ET,139-140,False,22df8e3f139a429c,California,Louisville,20.5,-110,-20.5,-110,50.5,-110,50.5,-110,950,-1500,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.229973+00:00,2025-11-09,7:00 PM ET,151-152,False,8c300fce7b4ec406,Wake Forest,Virginia,7.0,-115,-7.0,-105,48.0,-110,48.0,-110,215,-260,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230114+00:00,2025-11-09,7:30 PM ET,125-126,False,866b16828a642ca2,Florida,Kentucky,-3.0,-115,3.0,-105,43.5,-110,43.5,-110,-155,135,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230268+00:00,2025-11-09,7:30 PM ET,169-170,False,8f77d78e584ae181,LSU,Alabama,10.0,-110,-10.0,-110,49.5,-110,49.5,-110,295,-370,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230392+00:00,2025-11-09,7:30 PM ET,197-198,False,a335909b29318d80,Nevada,Utah State,9.0,-110,-9.0,-110,53.0,-110,53.0,-110,265,-325,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230511+00:00,2025-11-09,7:30 PM ET,199-200,False,7b9045d0b96b1810,Navy,Notre Dame,26.5,-110,-26.5,-110,56.0,-110,56.0,-110,1950,-3500,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230630+00:00,2025-11-09,9:00 PM ET,189-190,False,0efd39be20744541,Nebraska,UCLA,2.5,-112,-2.5,-108,43.5,-108,43.5,-112,108,-128,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230758+00:00,2025-11-09,9:30 PM ET,177-178,False,77c13db7b9ff7e62,UNLV,Colorado State,-4.5,-110,4.5,-110,62.0,-110,62.0,-110,-195,165,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230865+00:00,2025-11-09,10:00 PM ET,201-202,False,4fd207dd8234a135,Sam Houston St,Oregon State,19.5,-104,-19.5,-116,52.5,-110,52.5,-110,850,-1300,,
overtime.ag,college_football,NCAAF,2025-11-05T10:21:32.230968+00:00,2025-11-09,11:00 PM ET,203-204,False,e5cbbb73326bc2d3,San Diego State,Hawaii,-7.0,-111,7.0,-109,50.0,-110,50.0,-110,-265,219,,
